occurrence id,location id,alert id,feed id,longitude,latitude,occurrence date,location name,precision,model eligible,validation weighting,geoname id,GAUL_code,title,publication date,url,feed name,language,summary,aegypti_suitability,albopictus_suitability,
351620,9985,255901,9,-76,0.5,28/09/2010 17:04,"Departamento del Putumayo, Colombia",ADMIN1,t,1,3671178,957,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.330297931,0.291998889,
361767,7319,258590,2,-76,5,19/10/2010 17:04,"Departamento de Risaralda, Colombia",ADMIN1,t,1,3670698,959,PRO/EDR> Chikungunya (63): Americas,19/10/2010 17:04,http://promedmail.org/direct.php?id=20141020.2881135,ProMED Mail,,Cases by Country / Week / Local Susp. / Local Conf. / Imported Conf.,0.309626587,0.166738247,
351657,12691,255901,9,-73.25,7,28/09/2010 17:04,"Departamento de Santander, Colombia",ADMIN1,t,1,3668578,961,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.863134595,0.906783303,
351643,5976,255901,9,-75,9,28/09/2010 17:04,"Departamento de Sucre, Colombia",ADMIN1,t,1,3667725,962,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.935656874,0.730888525,
351659,2108,255901,9,-76.5,3.75,28/09/2010 17:04,"Departamento del Valle del Cauca, Colombia",ADMIN1,t,1,3666313,964,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.546642162,0.561165258,
372136,27796,267244,5,-72.83407,6.78376,13/12/2010 20:22,"San Andres, Santander, Colombia",ADMIN2,t,1,3670231,14273,Chikungunya virus surge - The Bogota Post,13/12/2010 20:22,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFrJSsH9hxZmypWLzMGcWjgevFKkg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=gAiOVOiVJcffgQef_oGQAw&url=http://thebogotapost.com/2014/12/11/chikungunya-virus-surge/,Google News,,"Chikungunya virus surge Colombia has seen a dramatic increase in the lethal Chikungunya virus, with around 20,000 cases of infection reported in the northern region of the country since September this year.",0.573380664,0.657646627,
368161,2109,266296,9,-76.55,3.41667,09/11/2010 19:28,"Cali, Valle del Cauca, Colombia",ADMIN2,t,1,3687926,14374,First confirmed autochthonous case of chikungunya virus in Cali - El Pais - Cali Colombia,09/11/2010 19:28,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNH5Lw5PMz2xOwOl774wI43Vhes4lw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=OhxhVPjyIMqswAHB54HgCQ&url=http://www.elpais.com.co/elpais/valle/noticias/autoridades-salud-confirman-primer-caso-virus-chikungunya-cali,Google News Espanol,es,"Confirman primer caso autoctono del virus chikungunya en Cali El Pais - Cali Colombia Este caso se sumaria a los otros cuatro casos autoctonos del virus que hay en los municipios de Tulua, Buga y Yumbo. Por: ElPais.com.co Lunes, Noviembre 10, 2014 - 1:00 p.m.. Temas: Cali * Chikungunya * Twittear; Comentar. 0. Imprime; Reporta un error.",0.630805041,0.859356454,
353941,8932,257260,9,-73.635,4.15333,21/09/2010 00:00,"Villavicencio, Meta, Colombia",PRECISE,t,1,3665900,,Virus chikunguna in Villavicencio - ElTiempo.com,21/09/2010 00:00,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHMympvc3HM327GvmrBRBYgkK5Q7Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778944747942&ei=TKEfVLjMGIOWgAeKx4DgBw&url=http://www.eltiempo.com/colombia/otras-ciudades/virus-chikungua-en-villavicencio/14568277,Google News Espanol,es,Virus chikunguna en Villavicencio ElTiempo.com El Instituto Nacional de Salud reporto el primer caso en esa ciudad. Es un menor de cuatro anos. Por: EL TIEMPO |. 9:52 p.m. | 21 de septiembre de 2014. Un nino de cuatro anos se constituyo en el primer paciente en Villavicencio portador de un caso ...,0.353252723,0.123454629,
362951,9551,262943,9,-76.2,4.08667,02/10/2010 16:39,"Tulua, Valle del Cauca, Colombia",PRECISE,t,1,3666645,,First two confirmed indigenous cases of the virus ... - BBC - Cali Colombia,02/10/2010 16:39,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNGD2y_fGnDWJx7I81D0DdPzt4VBhQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778959994543&ei=JvUuVMjhK4nmwQGatYD4Bw&url=http://www.elpais.com.co/elpais/valle/noticias/confirman-primeros-dos-casos-virus-chikungunya-valle-cauca,Google News Espanol,es,"El Pais - Cali Colombia Confirman primeros dos casos autoctonos del virus del ... El Pais - Cali Colombia Los dos casos se presentaron en el municipio de Tulua y fueron confirmados por el Instituto Nacional de Salud, INS. Por: Redaccion de El Pais, Tulua Viernes, Octubre 3, 2014 - 11:25 a.m.. Temas: Valle * Chikungunya * salud * Twittear; Comentar. 0. Imprime ...",0.921714115,0.841823946,
351642,10170,255901,9,-74.20167,11.24722,28/09/2010 17:04,"Santa Marta, Magdalena, Colombia",PRECISE,t,1,3668605,,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.962198222,0.769280023,
361768,18135,258590,2,-75.28188,2.9273,19/10/2010 17:04,"Neiva, Huila, Colombia",PRECISE,t,1,3673899,,PRO/EDR> Chikungunya (63): Americas,19/10/2010 17:04,http://promedmail.org/direct.php?id=20141020.2881135,ProMED Mail,,Cases by Country / Week / Local Susp. / Local Conf. / Imported Conf.,0.887076931,0.805932903,
372134,10546,267244,5,-74.45882,10.33296,13/12/2010 20:22,"Cordoba, Magdalena, Colombia",PRECISE,t,1,3685891,,Chikungunya virus surge - The Bogota Post,13/12/2010 20:22,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFrJSsH9hxZmypWLzMGcWjgevFKkg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=gAiOVOiVJcffgQef_oGQAw&url=http://thebogotapost.com/2014/12/11/chikungunya-virus-surge/,Google News,,"Chikungunya virus surge Colombia has seen a dramatic increase in the lethal Chikungunya virus, with around 20,000 cases of infection reported in the northern region of the country since September this year.",0.900771503,0.499463772,
351627,6002,255901,9,-75.51444,10.39972,28/09/2010 17:04,"Cartagena, Bolivar, Colombia",PRECISE,t,1,3687238,,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.890006369,0.682514974,
352803,3575,256667,9,-73.12583,7.12972,25/09/2010 05:40,"Bucaramanga, Santander, Colombia",PRECISE,t,1,3688465,,The virus has already reached chikunguna Bucaramanga - Vanguardia Liberal,25/09/2010 05:40,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNG0YcHB_XIpj22OLbfdG-6ooOPtQA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=fBElVPhVxOaAB6OpgKAL&url=http://www.vanguardia.com/santander/bucaramanga/280209-el-virus-de-chikunguna-ya-llego-a-bucaramanga,Google News Espanol,es,Vanguardia Liberal El virus de chikunguna ya llego a Bucaramanga Vanguardia Liberal El mosquito Aedes Aegypti es el responsable de transmitir tanto el dengue como el chikunguna. Se recomienda a la ciudadania eliminar cualquier criadero de este vector. (Foto: Jaime del Rio / VANGUARDIA LIBERAL). Tweet * ShareThis. Las autoridades ...,0.522276553,0.784352244,
351621,1850,255901,9,-74.79639,10.96389,28/09/2010 17:04,"Barranquilla, Atlantico, Colombia",PRECISE,t,1,3689147,,Three people have died after complications virus ... - Blu Radio,28/09/2010 17:04,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHyGNNR5ofO75fxq9clJ6MVbLXxaw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Nq8pVKD7C-zuwAHWz4CAAg&url=http://www.bluradio.com/77933/tres-personas-habrian-muerto-tras-complicaciones-por-virus-de-chikunguna,Google News Espanol,es,Tres personas habrian muerto tras complicaciones por virus de ... Blu Radio El Instituto Nacional de Salud revelo que hasta el momento se han notificado tres muertes en el departamento de Bolivar con posibles casos de chikunguna. Al parecer estas personas tambien presentaron una patologia que complico la enfermedad del ...,0.954768861,0.742202488,
372135,23004,267244,5,-71.5979,12.07155,13/12/2010 20:22,"La Guajira, Guajira, Colombia",PRECISE,t,1,7910097,,Chikungunya virus surge - The Bogota Post,13/12/2010 20:22,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFrJSsH9hxZmypWLzMGcWjgevFKkg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=gAiOVOiVJcffgQef_oGQAw&url=http://thebogotapost.com/2014/12/11/chikungunya-virus-surge/,Google News,,"Chikungunya virus surge Colombia has seen a dramatic increase in the lethal Chikungunya virus, with around 20,000 cases of infection reported in the northern region of the country since September this year.",0.859595315,0.710201087,
351422,20613,255789,9,-75.41224,10.33056,25/09/2010 17:55,"Turbaco, Bolivar, Colombia",PRECISE,t,1,,,"Emergency is aggravated by chikunguna virus in Turbaco, Bolivar - Blu Radio",25/09/2010 17:55,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNE-GCtoA7k4TQVCQ-DIzgaIsdEsYg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ArslVPDaG-bNwQHujoHgBQ&url=http://www.bluradio.com/77699/se-agrava-la-emergencia-por-virus-chikunguna-en-turbaco-bolivar,Google News Espanol,es,"Se agrava la emergencia por virus chikunguna en Turbaco, Bolivar Blu Radio En Turbaco, municipio del norte de Bolivar, se agrava la emergencia por el virus del chikunguna, donde ya son 280 los afectados por la enfermedad. Los casos sospechosos, es decir personas que padecen fiebre alta, dolores articulatorios y erupcion ...",0.875236879,0.307661196,
354005,20535,254469,9,-75.18333,10.23333,19/09/2010 20:30,"Mahates, Bolivar, Colombia",PRECISE,t,1,,,"They are more than 1,500 cases of the virus in Colombia Chikunguna: INS - RCN Radio",19/09/2010 20:30,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHGzpmp7f_8aOpmh9Y68228sec5ZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778942991587&ei=YPsdVKWbK5DugAfDjoDYBQ&url=http://www.rcnradio.com/noticias/van-mas-de-1500-casos-de-virus-del-chikunguna-en-colombia-ins-163775,Google News Espanol,es,"Van mas de 1.500 casos de virus del Chikunguna en Colombia: INS RCN Radio El Instituto Nacional de Salud informo que van 1.559 casos del virus del Chikunguna reportados en Colombia, siendo el departamento de Bolivar con mas personas infectadas. Solo en el municipio de San Juan de Nepomuceno en Bolivar hay 842 personas ...",0.923462088,0.334110105,
354004,26857,254469,9,-75.08334,9.95,19/09/2010 20:30,"San Juan Nepomuceno, Bolivar, Colombia",PRECISE,t,1,,,"They are more than 1,500 cases of the virus in Colombia Chikunguna: INS - RCN Radio",19/09/2010 20:30,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNHGzpmp7f_8aOpmh9Y68228sec5ZQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778942991587&ei=YPsdVKWbK5DugAfDjoDYBQ&url=http://www.rcnradio.com/noticias/van-mas-de-1500-casos-de-virus-del-chikunguna-en-colombia-ins-163775,Google News Espanol,es,"Van mas de 1.500 casos de virus del Chikunguna en Colombia: INS RCN Radio El Instituto Nacional de Salud informo que van 1.559 casos del virus del Chikunguna reportados en Colombia, siendo el departamento de Bolivar con mas personas infectadas. Solo en el municipio de San Juan de Nepomuceno en Bolivar hay 842 personas ...",0.575165942,0.19967266,
353767,26828,257168,9,-75.0525,3.15306,21/09/2010 22:22,"Baraya, Huila, Colombia",PRECISE,t,1,,,Confirmed Chikungunya virus in Huila - The Nacion.com.co,21/09/2010 22:22,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNGfkxHkIQjdEtaJZCT08NY9F9eixQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=UsggVKD4DOq6wAGSxoGQBw&url=http://www.lanacion.com.co/index.php/actualidad-lanacion/item/241508-confirmado-virus-del-chicungunya-en-el-huila,Google News Espanol,es,"Confirmado virus del Chikungunya en el Huila La Nacion.com.co La primera victima es un joven de Baraya, norte del Huila. Secretario de Salud Departamental Carlos Daniel Mazabel le confirmo la noticia a LA NACION.com. El Secretario de Salud Departamental, Carlos Daniel Mazabel le confirmo a LANACION.com.co el ...",0.874389919,0.695548741,
353952,20811,254493,5,-74.03001,8.67044,10/09/2010 16:07,"Bolivar, Colombia",PRECISE,t,1,,,Colombia Confirms Four Local Cases of Chikungunya - Prensa Latina,10/09/2010 16:07,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH9b4NxvV-4XfcZ0at_tuxpaHm-BQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=YOMRVOChFObNwQGvxoHgBQ&url=http://www.plenglish.com/index.php?option%3Dcom_content%26task%3Dview%26id%3D3071031%26Itemid%3D1,Google News,,"11 de septiembre de 2014, 11:38Bogota, Sep 11 ( The Colombian Health Institute confirmed today four local cases of the Chikungunya virus in one municipality of the northern department of Bolivar.",0.419240522,0.096186879,
372174,21171,268659,22,-72.50389,7.89417,12/12/2010 22:41,"Cucuta, North Santander, Colombia",PRECISE,t,1,,,"PRO / PORT&gt; Chikungunya - Colombia (03) (NS), epidemic",12/12/2010 22:41,http://promedmail.org/direct.php?id=20141213.3031917,ProMED Portugues,pt,"A la fecha, las autoridades sanitarias reportan 11.200 personas afectadas con esta situacion, hecho que motivo la declaratoria de alerta amarilla y otras acciones de caracter administrativo para conminar a los centros asistenciales a responder por la atencion de los enfermos.",0.862362021,0.578752314,
371043,8276,267850,5,-85.25,10.5,11/12/2010 00:25,"Provincia de Guanacaste, Guanacaste, Costa Rica",ADMIN1,t,1,3623582,983,Chikungunya Cases Continue to Grow in Costa Rica - The Costa Rican Times,11/12/2010 00:25,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF9JddMpPZ5NS2-GFQ2w80JjgkNtQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Lj6KVPCAOYyOwQHDz4CACA&url=http://www.costaricantimes.com/chikungunya-cases-continue-to-grow-in-costa-rica/33930,Google News,,Chikungunya Cases Continue to Grow in Costa Rica Costa Rica News - Perhaps Costa Rica should not have cut back their budget on the monies that are being used to combat the mosquito carried viruses dengue and chikungunya.,0.799770866,0.61883355,
372124,5819,267848,5,-84.33334,9.55,14/12/2010 01:00,"Parrita, Puntarenas, Costa Rica",ADMIN2,t,1,3622535,14529,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 - The Tico Times",14/12/2010 01:00,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVPS1KaHkdcOVemxppAFPAuQMhXw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=sjKOVPC2J8riwAGczIGoBQ&url=http://www.ticotimes.net/2014/12/14/costa-rica-registers-2-new-cases-of-chikungunya-virus-bringing-total-number-to-47,Google News,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 Costa Rican Health Ministry officials on Thursday confirmed two more cases of the chikungunya virus. Both were reported in the central Pacific community of Jaco, bringing the total number of cases to 47.",0.837926039,0.450203199,
372130,27795,267848,5,-82.65301,9.63431,14/12/2010 01:00,"Manzanillo, Limon, Costa Rica",PRECISE,t,1,3622246,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 - The Tico Times",14/12/2010 01:00,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVPS1KaHkdcOVemxppAFPAuQMhXw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=sjKOVPC2J8riwAGczIGoBQ&url=http://www.ticotimes.net/2014/12/14/costa-rica-registers-2-new-cases-of-chikungunya-virus-bringing-total-number-to-47,Google News,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 Costa Rican Health Ministry officials on Thursday confirmed two more cases of the chikungunya virus. Both were reported in the central Pacific community of Jaco, bringing the total number of cases to 47.",0.447880136,0.251874584,
370318,27678,267587,5,-84.72978,10.0925,28/12/2010 20:45,"Miramar, Puntarenas, Costa Rica",PRECISE,t,1,3622854,,Chikungunya Virus Under Control in Chomes But New Cases are Popping Up in ... - The Costa Rica News,28/12/2010 20:45,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFKzR-7_DLTH1T6xyGQhIuMTlZDSA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Ec-hVMCXDbPvwQHn44DQCw&url=http://thecostaricanews.com/chikungunya-virus-under-control-in-chomes-but-new-cases-are-popping-up-in-surrounding-communities,Google News,,Chikungunya Virus Under Control in Chomes But New Cases are Popping Up in ...,0.585721573,0.397570863,
348760,168,254386,37,-84.18794,9.9702,21/09/2010 09:00,Costa Rica,COUNTRY,t,1,3624060,61,Watch - Chikungunya in Central America - United States Centres for Disease Control and Prevention,21/09/2010 09:00,http://wwwnc.cdc.gov/travel/notices/watch/chikungunya-central-america,Ministry of Health Sites,,"In June 2014, El Salvador reported locally transmitted cases for the first time in Central America. Local transmission means that mosquitoes in the area have been infected with chikungunya and are spreading it to people. Local transmission of chikungunya is now being reported in other countries in Central America.",0.889529657,0.682409376,
370317,27677,267587,5,-84.73729,9.96234,28/12/2010 20:45,"Boca Barranca, Puntarenas, Costa Rica",PRECISE,t,1,3624670,,Chikungunya Virus Under Control in Chomes But New Cases are Popping Up in ... - The Costa Rica News,28/12/2010 20:45,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFKzR-7_DLTH1T6xyGQhIuMTlZDSA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Ec-hVMCXDbPvwQHn44DQCw&url=http://thecostaricanews.com/chikungunya-virus-under-control-in-chomes-but-new-cases-are-popping-up-in-surrounding-communities,Google News,,Chikungunya Virus Under Control in Chomes But New Cases are Popping Up in ...,0.485017099,0.129386941,
372129,27794,267848,5,-85.83875,10.29536,14/12/2010 01:00,"Tamarindo, Guanacaste, Costa Rica",PRECISE,t,1,,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 - The Tico Times",14/12/2010 01:00,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVPS1KaHkdcOVemxppAFPAuQMhXw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=sjKOVPC2J8riwAGczIGoBQ&url=http://www.ticotimes.net/2014/12/14/costa-rica-registers-2-new-cases-of-chikungunya-virus-bringing-total-number-to-47,Google News,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 Costa Rican Health Ministry officials on Thursday confirmed two more cases of the chikungunya virus. Both were reported in the central Pacific community of Jaco, bringing the total number of cases to 47.",0.54381992,0.479032058,
372127,27793,267848,5,-84.90824,10.04385,14/12/2010 01:00,"Chomes, Costa Rica",PRECISE,t,1,,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 - The Tico Times",14/12/2010 01:00,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVPS1KaHkdcOVemxppAFPAuQMhXw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=sjKOVPC2J8riwAGczIGoBQ&url=http://www.ticotimes.net/2014/12/14/costa-rica-registers-2-new-cases-of-chikungunya-virus-bringing-total-number-to-47,Google News,,"Costa Rica registers 2 new cases of chikungunya virus, bringing total number to 47 Costa Rican Health Ministry officials on Thursday confirmed two more cases of the chikungunya virus. Both were reported in the central Pacific community of Jaco, bringing the total number of cases to 47.",0.749159182,0.472052548,
368174,27240,266303,7,-84.45665,9.53173,09/11/2010 15:16,"Esterillos Este, Costa Rica",PRECISE,t,1,,,PRO / ESP&gt; Chikungunya - Costa Rica (ES): first indigenous case confirmed,09/11/2010 15:16,http://promedmail.org/direct.php?id=20141110.447600,ProMED Espanol,es,"CHIKUNGUNYA - COSTA RICA (ES): PRIMER CASO AUTOCTONO CONFIRMADO ****************************************************** Un comunicado de ProMED-mail ProMED-mail es un programa de la Sociedad Internacional de Enfermedades Infecciosas Fecha: 10 de noviembre, 2014 Fuente: CR Hoy, Costa Rica [Editado por Jaime Torres y Jorge ...",0.862237671,0.773882531,
305319,24983,225767,5,-61.33333,15.56667,07/02/2010 19:33,"Woodford Hill, Saint Andrew, Dominica",PRECISE,t,1,3575565,,Dominica records increase in Chikungunya disease - Jamaica Observer,07/02/2010 19:33,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHhHJRoGYA1S3BhxKdsBP4BgKyxMw&cid=c3a7d30bb8a4878e06b80cf16b898331&url=http://www.jamaicaobserver.com/latestnews/Dominica-records-increase-in-Chikungunya-disease,Google News,,"ROSEAU, Dominica (CMC) -- Health authorities are confirming increased cases of the mosquito-borne disease, Chikungunya, but say it is confined to two communities in Dominica.",0.804655033,0.329682875,
299218,1699,220947,37,-61.35576,15.4356,20/02/2010 13:15,Dominica,COUNTRY,t,1,3575830,71,Chikungunya Date - Montserrat MOH,20/02/2010 13:15,http://moh.gov.ms/?p=901,Ministry of Health Sites,,"In December 2013, the World Health Organization (WHO) received reports of cases of Chikungunya (CHIKV) in St Martin. Additional cases have since been reported in other countries in the Caribbean Region. To date, cases of Chikungunya have been confirmed in Anguilla, Aruba, British Virgin Islands, Dominica, French Guiana, Guadeloupe, Martinique, St.",0.126581263,0.058902596,
323011,5902,236575,9,-70.2,18.55,12/05/2010 14:35,"Provincia de San Cristobal, San Cristobal, Dominican Republic",ADMIN1,t,1,3493186,1128,The chikungunya virus affects 20 provinces - Listin Diario,12/05/2010 14:35,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNGJj6ytlMl1UrO6CR7XRNqWFeEiQA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778788184674&ei=fERyU-CyOMGcgQe9SQ&url=http://www.listindiario.com.do/la-republica/2014/5/13/321716/El-virus-chikungunya-afecta-a-veinte-provincias-del-pais,Google News Espanol,es,"El virus chikungunya afecta a 20 provincias del pais Listin Diario El viceministro de Salud Publica, Rafael Schifino, encargado de Salud Colectiva de ese ministerio, dijo hoy en esta ciudad de San Cristobal que un total de 20 provincias del pais estan siendo afectadas por la fiebre chikungunya. El funcionario produjo sus ...",0.687728008,0.243651729,
316583,25397,231658,9,-69.33333,18.83333,26/04/2010 19:48,"Provincia de Hato Mayor, Hato Mayor, Dominican Republic",ADMIN1,t,1,3504766,36854,Chikungunya outbreak affecting four provinces - Almomento.net,26/04/2010 19:48,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNGyl7Ffvfsc_JZ9D4yahvzzdOQn6Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778767559956&ei=goBdU_iqOISHggf0Ig&url=http://www.almomento.net/articulo/161763/Brote-Chikungunya-afecta-4-provincias,Google News Espanol,es,"Brote Chikungunya afecta 4 provincias Almomento.net SANTO DOMINGO.- El Ministerio de Salud Publica confirmo que el brote de la fiebre Chikungunya se ha propagado, ademas de San Cristobal, a las provincias Hato Mayor, Santo Domingo asi como en el Distrito Nacional. Llamo a la poblacion a contribuir ...",0.541007837,0.161070311,
324712,5896,236575,9,-69.91871,18.48042,12/05/2010 14:35,"Provincia de Santo Domingo, Dominican Republic",ADMIN1,t,1,6201373,36858,The chikungunya virus affects 20 provinces - Listin Diario,12/05/2010 14:35,http://news.google.com/news/url?sa=t&fd=R&ct2=es&usg=AFQjCNGJj6ytlMl1UrO6CR7XRNqWFeEiQA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778788184674&ei=fERyU-CyOMGcgQe9SQ&url=http://www.listindiario.com.do/la-republica/2014/5/13/321716/El-virus-chikungunya-afecta-a-veinte-provincias-del-pais,Google News Espanol,es,"El virus chikungunya afecta a 20 provincias del pais Listin Diario El viceministro de Salud Publica, Rafael Schifino, encargado de Salud Colectiva de ese ministerio, dijo hoy en esta ciudad de San Cristobal que un total de 20 provincias del pais estan siendo afectadas por la fiebre chikungunya. El funcionario produjo sus ...",0.775266698,0.320322602,
