ID,Start_month,Start_year,End_month,End_year,Host,Community,Lower_age,Upper_age,N_occurrence,Presence/absence,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Admin2_1,Admin1_1,Publication_year,Source_1,Source_2
16750,7,2003,12,2004,Homo sapiens,,0,99,,1,Positive in two independent serological tests,Peru,point,Saposoa,-6.88883,-76.87375,GeoNames,,,,,,,,,,,,,,,2014,"Minaya-Gomez, G., Vargas-Apaza, S., Monteza-Zuloeta, Y., Purisaca-Morante, E. & Delgado-Diaz, F. Specificity of the intradermal Montenegro test in patients infected by Trypanosoma cruzi from different regions of Peru. Rev. Peru Med. Exp. Salud Publica 31, 278-281 (2014).",
16751,7,2003,12,2004,Homo sapiens,,0,99,,1,Positive in two independent serological tests,Peru,point,Lamas,-6.39898,-76.5261,GeoNames,,,,,,,,,,,,,,,2014,"Minaya-Gomez, G., Vargas-Apaza, S., Monteza-Zuloeta, Y., Purisaca-Morante, E. & Delgado-Diaz, F. Specificity of the intradermal Montenegro test in patients infected by Trypanosoma cruzi from different regions of Peru. Rev. Peru Med. Exp. Salud Publica 31, 278-281 (2014).",
16752,7,2003,12,2004,Homo sapiens,,0,99,,1,Positive in two independent serological tests,Peru,point,Tiabaya,-16.46345,-71.59901,GeoNames,,,,,,,,,,,,,,,2014,"Minaya-Gomez, G., Vargas-Apaza, S., Monteza-Zuloeta, Y., Purisaca-Morante, E. & Delgado-Diaz, F. Specificity of the intradermal Montenegro test in patients infected by Trypanosoma cruzi from different regions of Peru. Rev. Peru Med. Exp. Salud Publica 31, 278-281 (2014).",
16753,7,2003,12,2004,Homo sapiens,,0,99,,1,Positive in two independent serological tests,Peru,polygon,Tarata,,,,,,,,,,,,,,,,1011976,,2014,"Minaya-Gomez, G., Vargas-Apaza, S., Monteza-Zuloeta, Y., Purisaca-Morante, E. & Delgado-Diaz, F. Specificity of the intradermal Montenegro test in patients infected by Trypanosoma cruzi from different regions of Peru. Rev. Peru Med. Exp. Salud Publica 31, 278-281 (2014).",
16754,7,2003,12,2004,Homo sapiens,,0,99,,1,Positive in two independent serological tests,Peru,polygon,Moquegua,,,,,,,,,,,,,,,,,1012356,2014,"Minaya-Gomez, G., Vargas-Apaza, S., Monteza-Zuloeta, Y., Purisaca-Morante, E. & Delgado-Diaz, F. Specificity of the intradermal Montenegro test in patients infected by Trypanosoma cruzi from different regions of Peru. Rev. Peru Med. Exp. Salud Publica 31, 278-281 (2014).",
16762,9,2012,4,2013,Homo sapiens,cases and at-risk community,18,99,,1,Positive in two independent serological tests,Bolivia,polygon,Santa Cruz,,,,,,,,,,,,,,,,,40449,2014,"Okamoto, E. E. et al. Biomarkers in Trypanosoma cruzi-infected and uninfected individuals with varying severity of cardiomyopathy in Santa Cruz, Bolivia. PLoS. Negl. Trop. Dis. 8 (2014).",
16987,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16988,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16989,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16990,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16991,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16992,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16993,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16994,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16995,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16996,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16997,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Ahuachapan,,,,,,,,,,,,,,,,,1184,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
16999,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17000,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17001,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17002,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17003,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17004,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17005,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17006,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17007,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17008,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17009,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Santa Ana,,,,,,,,,,,,,,,,,1195,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17011,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17012,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17013,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17014,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17015,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17016,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17017,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17018,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17019,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17020,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17021,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Sonsonate,,,,,,,,,,,,,,,,,1196,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17023,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17024,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17025,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17026,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17027,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17028,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17029,,2007,,2007,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17030,,2008,,2008,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Chalatenango,,,,,,,,,,,,,,,,,1186,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17032,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17033,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17034,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17035,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17036,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17037,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17038,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17039,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17040,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17041,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17042,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,San Salvador,,,,,,,,,,,,,,,,,1193,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17044,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17045,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17046,,2003,,2003,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17047,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17048,,2005,,2005,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17049,,2006,,2006,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17050,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17051,,2008,,2008,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17052,,2009,,2009,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17053,,2010,,2010,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cuscatlan,,,,,,,,,,,,,,,,,1187,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17055,,2001,,2001,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17056,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17057,,2003,,2003,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17058,,2004,,2004,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17059,,2005,,2005,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17060,,2006,,2006,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17061,,2007,,2007,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17062,,2008,,2008,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17063,,2009,,2009,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17064,,2010,,2010,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17065,,2011,,2011,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,La Paz,,,,,,,,,,,,,,,,,1189,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17067,,2001,,2001,Homo sapiens,blood donors,18,65,,0,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
17068,,2002,,2002,Homo sapiens,blood donors,18,65,,1,Positive in two independent serological tests,El Salvador,polygon,Cabanas,,,,,,,,,,,,,,,,,1185,2014,"Sasagawa, E. et al. Prevalence of Trypanosoma cruzi infection in blood donors in El Salvador between 2001 and 2011. J. Infect. Dev. Ctries. 8, 1029-1036 (2014).",
