Year,Longitude,Latitude,LocationName,ADMcode,Disease,Pathogen,DataType,IfPolygon_AdminLevel,Country,Source,NumCases,CasesMetric,DiagnosticMetric,SourceType,Admin_name,ADMSource
2019,-62.2746717786044,-12.4701688416268,Alta Floresta D'Oeste,110001,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Alta Floresta D'Oeste,Brazil_shapefile
2019,-62.957180505657,-9.95189957961074,Ariquemes,110002,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,16,All case counts (municipality of notification),Not specified,National case surveillance system,Ariquemes,Brazil_shapefile
2019,-60.6398564330973,-13.4748942250389,Cabixi,110003,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Cabixi,Brazil_shapefile
2019,-61.3247451670225,-11.3012337656916,Cacoal,110004,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,79,All case counts (municipality of notification),Not specified,National case surveillance system,Cacoal,Brazil_shapefile
2019,-61.2609459345716,-13.2035110002291,Cerejeiras,110005,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,19,All case counts (municipality of notification),Not specified,National case surveillance system,Cerejeiras,Brazil_shapefile
2019,-61.0916400565336,-12.926655402858,Corumbiara,110007,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Corumbiara,Brazil_shapefile
2019,-64.5375400890678,-11.3056854919355,Guajará-Mirim,110010,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Guajará-Mirim,Brazil_shapefile
2019,-62.5850259502639,-10.592224739609,Jaru,110011,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Jaru,Brazil_shapefile
2019,-61.7572799170851,-10.4622431545522,Ji-Paraná,110012,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,20,All case counts (municipality of notification),Not specified,National case surveillance system,Ji-Paraná,Brazil_shapefile
2019,-62.2802980231886,-11.6432327246949,Nova Brasilândia D'Oeste,110014,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,13,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Brasilândia D'Oeste,Brazil_shapefile
2019,-62.1727107286756,-10.6105002573438,Ouro Preto do Oeste,110015,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,16,All case counts (municipality of notification),Not specified,National case surveillance system,Ouro Preto do Oeste,Brazil_shapefile
2019,-60.8303671990341,-11.8944861285362,Pimenta Bueno,110018,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Pimenta Bueno,Brazil_shapefile
2019,-64.3067974594086,-9.15358621337253,Porto Velho,110020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,233,All case counts (municipality of notification),Not specified,National case surveillance system,Porto Velho,Brazil_shapefile
2019,-61.8779963790496,-11.1662441861076,Presidente Médici,110025,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,35,All case counts (municipality of notification),Not specified,National case surveillance system,Presidente Médici,Brazil_shapefile
2019,-61.7715352766169,-11.7325458919353,Rolim de Moura,110028,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,8,All case counts (municipality of notification),Not specified,National case surveillance system,Rolim de Moura,Brazil_shapefile
2019,-60.2484273489621,-12.095630929222,Vilhena,110030,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,55,All case counts (municipality of notification),Not specified,National case surveillance system,Vilhena,Brazil_shapefile
2019,-62.9832840165695,-11.614860697872,São Miguel do Guaporé,110032,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,São Miguel do Guaporé,Brazil_shapefile
2019,-64.6292293100841,-10.3821439546886,Nova Mamoré,110033,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Mamoré,Brazil_shapefile
2019,-61.8808009807096,-12.5936508605188,Alto Alegre dos Parecis,110037,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,19,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Alegre dos Parecis,Brazil_shapefile
2019,-63.3942195623391,-9.64948080786784,Alto Paraíso,110040,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Paraíso,Brazil_shapefile
2019,-62.0831990012795,-11.6810176629439,Novo Horizonte do Oeste,110050,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Novo Horizonte do Oeste,Brazil_shapefile
2019,-63.3256309077839,-8.88709429727641,Candeias do Jamari,110080,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Candeias do Jamari,Brazil_shapefile
2019,-61.5453630947758,-13.1738222389644,Pimenteiras do Oeste,110146,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,25,All case counts (municipality of notification),Not specified,National case surveillance system,Pimenteiras do Oeste,Brazil_shapefile
2019,-61.3153807250605,-11.878759969763,Primavera de Rondônia,110147,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Primavera de Rondônia,Brazil_shapefile
2019,-62.0940415272972,-10.3841596575092,Vale do Paraíso,110180,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Vale do Paraíso,Brazil_shapefile
2019,-70.0058049407561,-10.7790667933273,Assis Brasil,120005,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Assis Brasil,Brazil_shapefile
2019,-69.2076056461031,-10.746753222396,Brasiléia,120010,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Brasiléia,Brazil_shapefile
2019,-72.7548502917657,-7.97192612765651,Cruzeiro do Sul,120020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Cruzeiro do Sul,Brazil_shapefile
2019,-68.6181873675645,-10.888931555316,Epitaciolândia,120025,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Epitaciolândia,Brazil_shapefile
2019,-67.339976922395,-10.2489260548343,Plácido de Castro,120038,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Plácido de Castro,Brazil_shapefile
2019,-68.3709525036431,-10.0660311146182,Rio Branco,120040,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,101,All case counts (municipality of notification),Not specified,National case surveillance system,Rio Branco,Brazil_shapefile
2019,-67.4271056371724,-9.99706131311293,Senador Guiomard,120045,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Senador Guiomard,Brazil_shapefile
2019,-71.4448911278747,-8.23937124391138,Tarauacá,120060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,31,All case counts (municipality of notification),Not specified,National case surveillance system,Tarauacá,Brazil_shapefile
2019,-68.5049513210954,-10.5753857690702,Xapuri,120070,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Xapuri,Brazil_shapefile
2019,-68.0476242509013,-8.77315916445372,Boca do Acre,130070,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,7,All case counts (municipality of notification),Not specified,National case surveillance system,Boca do Acre,Brazil_shapefile
2019,-59.534639987649,-4.95762951310866,Borba,130080,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,13,All case counts (municipality of notification),Not specified,National case surveillance system,Borba,Brazil_shapefile
2019,-67.3374547245581,-5.1185318742682,Carauari,130100,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Carauari,Brazil_shapefile
2019,-64.1252843375701,-4.43634751726452,Coari,130120,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Coari,Brazil_shapefile
2019,-60.2595685409004,-2.62599290719154,Manaus,130260,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,145,All case counts (municipality of notification),Not specified,National case surveillance system,Manaus,Brazil_shapefile
2019,-58.0609337407857,-4.98478634356395,Maués,130290,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Maués,Brazil_shapefile
2019,-61.7033754395765,-2.04818913767094,Novo Airão,130320,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,12,All case counts (municipality of notification),Not specified,National case surveillance system,Novo Airão,Brazil_shapefile
2019,-56.8546268927922,-2.68797232317791,Parintins,130340,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Parintins,Brazil_shapefile
2019,-59.9895600886057,-1.37096664476424,Presidente Figueiredo,130353,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,19,All case counts (municipality of notification),Not specified,National case surveillance system,Presidente Figueiredo,Brazil_shapefile
2019,-67.9969179387301,0.37489521690836,São Gabriel da Cachoeira,130380,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,São Gabriel da Cachoeira,Brazil_shapefile
2019,-65.5315343160369,-4.47011536232128,Tefé,130420,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Tefé,Brazil_shapefile
2019,-62.4370301630134,3.73291727437209,Amajari,140002,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Amajari,Brazil_shapefile
2019,-62.7423713761045,3.07212670428038,Alto Alegre,140005,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,18,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Alegre,Brazil_shapefile
2019,-60.7179491061387,3.11790583325313,Boa Vista,140010,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,234,All case counts (municipality of notification),Not specified,National case surveillance system,Boa Vista,Brazil_shapefile
2019,-60.1006553588738,2.78762546222591,Bonfim,140015,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,67,All case counts (municipality of notification),Not specified,National case surveillance system,Bonfim,Brazil_shapefile
2019,-60.5422376702229,2.2728244807086,Cantá,140017,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Cantá,Brazil_shapefile
2019,-61.4715861790726,0.990709848177126,Caracaraí,140020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,15,All case counts (municipality of notification),Not specified,National case surveillance system,Caracaraí,Brazil_shapefile
2019,-59.3381238307342,0.914696257946028,Caroebe,140023,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Caroebe,Brazil_shapefile
2019,-62.4015657034753,2.18182243050526,Iracema,140028,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Iracema,Brazil_shapefile
2019,-61.9968593554987,2.51098839843365,Mucajaí,140030,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,113,All case counts (municipality of notification),Not specified,National case surveillance system,Mucajaí,Brazil_shapefile
2019,-60.0654357725986,3.87884692347964,Normandia,140040,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,7,All case counts (municipality of notification),Not specified,National case surveillance system,Normandia,Brazil_shapefile
2019,-61.0111359606365,0.0380566904339906,Rorainópolis,140047,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Rorainópolis,Brazil_shapefile
2019,-59.8449847811168,0.635790750353997,São João da Baliza,140050,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,32,All case counts (municipality of notification),Not specified,National case surveillance system,São João da Baliza,Brazil_shapefile
2019,-60.1518425141148,0.884533632257714,São Luiz,140060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,São Luiz,Brazil_shapefile
2019,-60.279325850276,4.68542658692469,Uiramutã,140070,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Uiramutã,Brazil_shapefile
2019,-48.883017216408,-1.73026458205533,Abaetetuba,150010,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,80,All case counts (municipality of notification),Not specified,National case surveillance system,Abaetetuba,Brazil_shapefile
2019,-48.411445811833,-2.03534246813285,Acará,150020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Acará,Brazil_shapefile
2019,-50.4302307454072,-6.77297404783329,Água Azul do Norte,150034,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Água Azul do Norte,Brazil_shapefile
2019,-55.0391712205045,-0.604426996940374,Alenquer,150040,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Alenquer,Brazil_shapefile
2019,-53.886708182597,-6.48612408209207,Altamira,150060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,78,All case counts (municipality of notification),Not specified,National case surveillance system,Altamira,Brazil_shapefile
2019,-48.3835059868207,-1.33414677145742,Ananindeua,150080,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,524,All case counts (municipality of notification),Not specified,National case surveillance system,Ananindeua,Brazil_shapefile
2019,-51.3012584934537,-3.99719993289277,Anapu,150085,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Anapu,Brazil_shapefile
2019,-46.5074972837267,-1.10484653039356,Augusto Corrêa,150090,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,9,All case counts (municipality of notification),Not specified,National case surveillance system,Augusto Corrêa,Brazil_shapefile
2019,-47.7263200909367,-2.23113464294453,Aurora do Pará,150095,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Aurora do Pará,Brazil_shapefile
2019,-48.6342184213524,-1.4984678262128,Barcarena,150130,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,62,All case counts (municipality of notification),Not specified,National case surveillance system,Barcarena,Brazil_shapefile
2019,-48.4598722547334,-1.24072753339428,Belém,150140,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2131,All case counts (municipality of notification),Not specified,National case surveillance system,Belém,Brazil_shapefile
2019,-48.2756265093689,-1.3395957828233,Benevides,150150,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,48,All case counts (municipality of notification),Not specified,National case surveillance system,Benevides,Brazil_shapefile
2019,-47.3023103115326,-1.38740283557665,Bonito,150160,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Bonito,Brazil_shapefile
2019,-46.7635815013818,-1.19316566205436,Bragança,150170,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,107,All case counts (municipality of notification),Not specified,National case surveillance system,Bragança,Brazil_shapefile
2019,-52.6854030484592,-3.29217615770184,Brasil Novo,150172,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Brasil Novo,Brazil_shapefile
2019,-49.3711473039746,-3.73349440093376,Breu Branco,150178,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Breu Branco,Brazil_shapefile
2019,-50.6280611973098,-1.12092868555321,Breves,150180,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Breves,Brazil_shapefile
2019,-49.5135736606356,-2.25299506963476,Cametá,150210,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,41,All case counts (municipality of notification),Not specified,National case surveillance system,Cametá,Brazil_shapefile
2019,-50.085922664056,-6.42403375203558,Canaã dos Carajás,150215,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Canaã dos Carajás,Brazil_shapefile
2019,-47.1179049271636,-1.1420996840057,Capanema,150220,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,624,All case counts (municipality of notification),Not specified,National case surveillance system,Capanema,Brazil_shapefile
2019,-47.2334259486703,-2.04220859639488,Capitão Poço,150230,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Capitão Poço,Brazil_shapefile
2019,-47.8770159484508,-1.26856456682205,Castanhal,150240,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,226,All case counts (municipality of notification),Not specified,National case surveillance system,Castanhal,Brazil_shapefile
2019,-49.8380343961159,-0.0323982485611996,Chaves,150250,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Chaves,Brazil_shapefile
2019,-49.5127204429221,-8.18249549769603,Conceição do Araguaia,150270,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,23,All case counts (municipality of notification),Not specified,National case surveillance system,Conceição do Araguaia,Brazil_shapefile
2019,-55.1132381973039,-1.84601396994009,Curuá,150285,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Curuá,Brazil_shapefile
2019,-47.8638541487452,-0.742862308829733,Curuçá,150290,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,8,All case counts (municipality of notification),Not specified,National case surveillance system,Curuçá,Brazil_shapefile
2019,-47.8980941376117,-4.18656718622296,Dom Eliseu,150293,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,37,All case counts (municipality of notification),Not specified,National case surveillance system,Dom Eliseu,Brazil_shapefile
2019,-49.2454934820611,-6.06957543804571,Eldorado do Carajás,150295,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Eldorado do Carajás,Brazil_shapefile
2019,-47.0759786136475,-2.16828116447849,Garrafão do Norte,150307,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Garrafão do Norte,Brazil_shapefile
2019,-47.5659224588996,-1.14491865269916,Igarapé-Açu,150320,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,40,All case counts (municipality of notification),Not specified,National case surveillance system,Igarapé-Açu,Brazil_shapefile
2019,-49.1307227727111,-2.06258758914676,Igarapé-Miri,150330,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,15,All case counts (municipality of notification),Not specified,National case surveillance system,Igarapé-Miri,Brazil_shapefile
2019,-47.9228194874478,-1.46464026724274,Inhangapi,150340,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Inhangapi,Brazil_shapefile
2019,-47.9215676294305,-2.80582059101049,Ipixuna do Pará,150345,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,18,All case counts (municipality of notification),Not specified,National case surveillance system,Ipixuna do Pará,Brazil_shapefile
2019,-47.3998701898172,-1.81156220388871,Irituia,150350,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Irituia,Brazil_shapefile
2019,-56.4967256972091,-5.87112316831667,Itaituba,150360,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Itaituba,Brazil_shapefile
2019,-49.8696795745461,-5.11487263705993,Itupiranga,150370,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,16,All case counts (municipality of notification),Not specified,National case surveillance system,Itupiranga,Brazil_shapefile
2019,-49.181050755928,-4.59859679451264,Jacundá,150380,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Jacundá,Brazil_shapefile
2019,-56.2214720208373,-2.6231175663478,Juruti,150390,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,7,All case counts (municipality of notification),Not specified,National case surveillance system,Juruti,Brazil_shapefile
2019,-49.4691289164215,-1.86422035027912,Limoeiro do Ajuru,150400,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Limoeiro do Ajuru,Brazil_shapefile
2019,-47.5127316451254,-1.99098382341099,Mãe do Rio,150405,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,132,All case counts (municipality of notification),Not specified,National case surveillance system,Mãe do Rio,Brazil_shapefile
2019,-47.6352028963517,-0.809879536647143,Magalhães Barata,150410,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,27,All case counts (municipality of notification),Not specified,National case surveillance system,Magalhães Barata,Brazil_shapefile
2019,-50.0170517391028,-5.62981554213831,Marabá,150420,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Marabá,Brazil_shapefile
2019,-47.4974132527116,-0.81001886298979,Maracanã,150430,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,126,All case counts (municipality of notification),Not specified,National case surveillance system,Maracanã,Brazil_shapefile
2019,-47.7098674302285,-0.837560573583378,Marapanim,150440,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,107,All case counts (municipality of notification),Not specified,National case surveillance system,Marapanim,Brazil_shapefile
2019,-48.3197798068505,-1.39738245190292,Marituba,150442,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,527,All case counts (municipality of notification),Not specified,National case surveillance system,Marituba,Brazil_shapefile
2019,-49.4664090517945,-2.57670117574394,Mocajuba,150460,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,22,All case counts (municipality of notification),Not specified,National case surveillance system,Mocajuba,Brazil_shapefile
2019,-49.0740699519761,-2.68392543770131,Moju,150470,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,60,All case counts (municipality of notification),Not specified,National case surveillance system,Moju,Brazil_shapefile
2019,-54.575201630467,-3.07040778844512,Mojuí dos Campos,150475,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Mojuí dos Campos,Brazil_shapefile
2019,-54.3530205819581,-1.07442481189223,Monte Alegre,150480,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Monte Alegre,Brazil_shapefile
2019,-49.2307788573015,-4.98102566609649,Nova Ipixuna,150497,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Ipixuna,Brazil_shapefile
2019,-47.3921464926206,-1.1564003733623,Nova Timboteua,150500,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Timboteua,Brazil_shapefile
2019,-55.6120253144267,-8.06193454568283,Novo Progresso,150503,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,12,All case counts (municipality of notification),Not specified,National case surveillance system,Novo Progresso,Brazil_shapefile
2019,-50.2715841807278,-4.50292681467163,Novo Repartimento,150506,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Novo Repartimento,Brazil_shapefile
2019,-55.6748102238089,-0.169676127643334,Óbidos,150510,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Óbidos,Brazil_shapefile
2019,-48.3701750327533,-5.92713432081694,Palestina do Pará,150549,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Palestina do Pará,Brazil_shapefile
2019,-47.60315214114,-3.20343294691347,Paragominas,150550,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,105,All case counts (municipality of notification),Not specified,National case surveillance system,Paragominas,Brazil_shapefile
2019,-50.4898843172365,-6.15165094616716,Parauapebas,150553,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,442,All case counts (municipality of notification),Not specified,National case surveillance system,Parauapebas,Brazil_shapefile
2019,-47.2719417974849,-1.13089105204313,Peixe-Boi,150560,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Peixe-Boi,Brazil_shapefile
2019,-49.0772190596534,-1.11762199732588,Ponta de Pedras,150570,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Ponta de Pedras,Brazil_shapefile
2019,-47.1313484643231,-0.95271656687058,Primavera,150610,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Primavera,Brazil_shapefile
2019,-50.1981282129028,-8.06933455140738,Redenção,150613,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,14,All case counts (municipality of notification),Not specified,National case surveillance system,Redenção,Brazil_shapefile
2019,-49.8953824231778,-7.34062006626015,Rio Maria,150616,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Rio Maria,Brazil_shapefile
